,order_id,product_id,unit_price_moment,quantity,discount,customer_id,employee_id,order_date,required_date,shipped_date,freight,ship_name,ship_address,ship_city,ship_country,order_year,year_month,product_name,supplier_id,category_id,quantity_per_unit,unit_price_historic,units_in_stock,units_on_order,reorder_level,discontinued,company_name,contact_name,contact_title,address,city,postal_code,country,total_item
74,10276,10,24.8,15,0.0,TORTU,8,1996-08-08,1996-08-22,1996-08-14,13.84,Tortuga Restaurante,Avda. Azteca 123,México D.F.,Mexico,1996,1996-08,Ikura,4,8,12 - 200 ml jars,31.0,31,0,0,0,Tortuga Restaurante,Miguel Angel Paolino,Owner,Avda. Azteca 123,México D.F.,05033,Mexico,372.0
75,10276,13,4.8,10,0.0,TORTU,8,1996-08-08,1996-08-22,1996-08-14,13.84,Tortuga Restaurante,Avda. Azteca 123,México D.F.,Mexico,1996,1996-08,Konbu,6,8,2 kg box,6.0,24,0,5,0,Tortuga Restaurante,Miguel Angel Paolino,Owner,Avda. Azteca 123,México D.F.,05033,Mexico,48.0
76,10277,28,36.4,20,0.0,MORGK,2,1996-08-09,1996-09-06,1996-08-13,125.77,Morgenstern Gesundkost,Heerstr. 22,Leipzig,Germany,1996,1996-08,Rössle Sauerkraut,12,7,25 - 825 g cans,45.6,26,0,0,1,Morgenstern Gesundkost,Alexander Feuer,Marketing Assistant,Heerstr. 22,Leipzig,04179,Germany,728.0
77,10277,62,39.4,12,0.0,MORGK,2,1996-08-09,1996-09-06,1996-08-13,125.77,Morgenstern Gesundkost,Heerstr. 22,Leipzig,Germany,1996,1996-08,Tarte au sucre,29,3,48 pies,49.3,17,0,0,0,Morgenstern Gesundkost,Alexander Feuer,Marketing Assistant,Heerstr. 22,Leipzig,04179,Germany,472.79999999999995
78,10278,44,15.5,16,0.0,BERGS,8,1996-08-12,1996-09-09,1996-08-16,92.69,Berglunds snabbköp,Berguvsvägen  8,Luleå,Sweden,1996,1996-08,Gula Malacca,20,2,20 - 2 kg bags,19.45,27,0,15,0,Berglunds snabbköp,Christina Berglund,Order Administrator,Berguvsvägen  8,Luleå,S-958 22,Sweden,248.0
79,10278,59,44.0,15,0.0,BERGS,8,1996-08-12,1996-09-09,1996-08-16,92.69,Berglunds snabbköp,Berguvsvägen  8,Luleå,Sweden,1996,1996-08,Raclette Courdavault,28,4,5 kg pkg.,55.0,79,0,0,0,Berglunds snabbköp,Christina Berglund,Order Administrator,Berguvsvägen  8,Luleå,S-958 22,Sweden,660.0
80,10278,63,35.1,8,0.0,BERGS,8,1996-08-12,1996-09-09,1996-08-16,92.69,Berglunds snabbköp,Berguvsvägen  8,Luleå,Sweden,1996,1996-08,Vegie-spread,7,2,15 - 625 g jars,43.9,24,0,5,0,Berglunds snabbköp,Christina Berglund,Order Administrator,Berguvsvägen  8,Luleå,S-958 22,Sweden,280.8
81,10278,73,12.0,25,0.0,BERGS,8,1996-08-12,1996-09-09,1996-08-16,92.69,Berglunds snabbköp,Berguvsvägen  8,Luleå,Sweden,1996,1996-08,Röd Kaviar,17,8,24 - 150 g jars,15.0,101,0,5,0,Berglunds snabbköp,Christina Berglund,Order Administrator,Berguvsvägen  8,Luleå,S-958 22,Sweden,300.0
82,10279,17,31.2,15,0.25,LEHMS,8,1996-08-13,1996-09-10,1996-08-16,25.83,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,Germany,1996,1996-08,Alice Mutton,7,6,20 - 1 kg tins,39.0,0,0,0,1,Lehmanns Marktstand,Renate Messner,Sales Representative,Magazinweg 7,Frankfurt a.M.,60528,Germany,443.0
83,10280,24,3.6,12,0.0,BERGS,2,1996-08-14,1996-09-11,1996-09-12,8.98,Berglunds snabbköp,Berguvsvägen  8,Luleå,Sweden,1996,1996-08,Guaraná Fantástica,10,1,12 - 355 ml cans,4.5,20,0,0,1,Berglunds snabbköp,Christina Berglund,Order Administrator,Berguvsvägen  8,Luleå,S-958 22,Sweden,43.2
84,10280,55,19.2,20,0.0,BERGS,2,1996-08-14,1996-09-11,1996-09-12,8.98,Berglunds snabbköp,Berguvsvägen  8,Luleå,Sweden,1996,1996-08,Pâté chinois,25,6,24 boxes x 2 pies,24.0,115,0,20,0,Berglunds snabbköp,Christina Berglund,Order Administrator,Berguvsvägen  8,Luleå,S-958 22,Sweden,384.0
85,10280,75,6.2,30,0.0,BERGS,2,1996-08-14,1996-09-11,1996-09-12,8.98,Berglunds snabbköp,Berguvsvägen  8,Luleå,Sweden,1996,1996-08,Rhönbräu Klosterbier,12,1,24 - 0.5 l bottles,7.75,125,0,25,0,Berglunds snabbköp,Christina Berglund,Order Administrator,Berguvsvägen  8,Luleå,S-958 22,Sweden,186.0
86,10281,19,7.3,1,0.0,ROMEY,4,1996-08-14,1996-08-28,1996-08-21,2.94,Romero y tomillo,"Gran Vía, 1",Madrid,Spain,1996,1996-08,Teatime Chocolate Biscuits,8,3,10 boxes x 12 pieces,9.2,25,0,5,0,Romero y tomillo,Alejandra Camino,Accounting Manager,"Gran Vía, 1",Madrid,28001,Spain,7.3
87,10281,24,3.6,6,0.0,ROMEY,4,1996-08-14,1996-08-28,1996-08-21,2.94,Romero y tomillo,"Gran Vía, 1",Madrid,Spain,1996,1996-08,Guaraná Fantástica,10,1,12 - 355 ml cans,4.5,20,0,0,1,Romero y tomillo,Alejandra Camino,Accounting Manager,"Gran Vía, 1",Madrid,28001,Spain,21.6
88,10281,35,14.4,4,0.0,ROMEY,4,1996-08-14,1996-08-28,1996-08-21,2.94,Romero y tomillo,"Gran Vía, 1",Madrid,Spain,1996,1996-08,Steeleye Stout,16,1,24 - 12 oz bottles,18.0,20,0,15,0,Romero y tomillo,Alejandra Camino,Accounting Manager,"Gran Vía, 1",Madrid,28001,Spain,57.6
89,10282,30,20.7,6,0.0,ROMEY,4,1996-08-15,1996-09-12,1996-08-21,12.69,Romero y tomillo,"Gran Vía, 1",Madrid,Spain,1996,1996-08,Nord-Ost Matjeshering,13,8,10 - 200 g glasses,25.89,10,0,15,0,Romero y tomillo,Alejandra Camino,Accounting Manager,"Gran Vía, 1",Madrid,28001,Spain,124.19999999999999
90,10282,57,15.6,2,0.0,ROMEY,4,1996-08-15,1996-09-12,1996-08-21,12.69,Romero y tomillo,"Gran Vía, 1",Madrid,Spain,1996,1996-08,Ravioli Angelo,26,5,24 - 250 g pkgs.,19.5,36,0,20,0,Romero y tomillo,Alejandra Camino,Accounting Manager,"Gran Vía, 1",Madrid,28001,Spain,31.2
91,10283,15,12.4,20,0.0,LILAS,3,1996-08-16,1996-09-13,1996-08-23,84.81,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Venezuela,1996,1996-08,Genen Shouyu,6,2,24 - 250 ml bottles,13.0,39,0,5,0,LILA-Supermercado,Carlos González,Accounting Manager,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,3508,Venezuela,248.0
92,10283,19,7.3,18,0.0,LILAS,3,1996-08-16,1996-09-13,1996-08-23,84.81,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Venezuela,1996,1996-08,Teatime Chocolate Biscuits,8,3,10 boxes x 12 pieces,9.2,25,0,5,0,LILA-Supermercado,Carlos González,Accounting Manager,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,3508,Venezuela,131.4
93,10283,60,27.2,35,0.0,LILAS,3,1996-08-16,1996-09-13,1996-08-23,84.81,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Venezuela,1996,1996-08,Camembert Pierrot,28,4,15 - 300 g rounds,34.0,19,0,0,0,LILA-Supermercado,Carlos González,Accounting Manager,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,3508,Venezuela,952.0
94,10283,72,27.8,3,0.0,LILAS,3,1996-08-16,1996-09-13,1996-08-23,84.81,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Venezuela,1996,1996-08,Mozzarella di Giovanni,14,4,24 - 200 g pkgs.,34.8,14,0,0,0,LILA-Supermercado,Carlos González,Accounting Manager,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,3508,Venezuela,83.4
95,10284,27,35.1,15,0.25,LEHMS,4,1996-08-19,1996-09-16,1996-08-27,76.56,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,Germany,1996,1996-08,Schoggi Schokolade,11,3,100 - 100 g pieces,43.9,49,0,30,0,Lehmanns Marktstand,Renate Messner,Sales Representative,Magazinweg 7,Frankfurt a.M.,60528,Germany,501.5
96,10284,44,15.5,21,0.0,LEHMS,4,1996-08-19,1996-09-16,1996-08-27,76.56,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,Germany,1996,1996-08,Gula Malacca,20,2,20 - 2 kg bags,19.45,27,0,15,0,Lehmanns Marktstand,Renate Messner,Sales Representative,Magazinweg 7,Frankfurt a.M.,60528,Germany,325.5
97,10284,60,27.2,20,0.25,LEHMS,4,1996-08-19,1996-09-16,1996-08-27,76.56,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,Germany,1996,1996-08,Camembert Pierrot,28,4,15 - 300 g rounds,34.0,19,0,0,0,Lehmanns Marktstand,Renate Messner,Sales Representative,Magazinweg 7,Frankfurt a.M.,60528,Germany,519.0
98,10284,67,11.2,5,0.25,LEHMS,4,1996-08-19,1996-09-16,1996-08-27,76.56,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,Germany,1996,1996-08,Laughing Lumberjack Lager,16,1,24 - 12 oz bottles,14.0,52,0,10,0,Lehmanns Marktstand,Renate Messner,Sales Representative,Magazinweg 7,Frankfurt a.M.,60528,Germany,31.0
99,10285,1,14.4,45,0.2,QUICK,1,1996-08-20,1996-09-17,1996-08-26,76.83,QUICK-Stop,Taucherstraße 10,Cunewalde,Germany,1996,1996-08,Chai,8,1,10 boxes x 30 bags,18.0,39,0,10,1,QUICK-Stop,Horst Kloss,Accounting Manager,Taucherstraße 10,Cunewalde,01307,Germany,628.0
100,10285,40,14.7,40,0.2,QUICK,1,1996-08-20,1996-09-17,1996-08-26,76.83,QUICK-Stop,Taucherstraße 10,Cunewalde,Germany,1996,1996-08,Boston Crab Meat,19,8,24 - 4 oz tins,18.4,123,0,30,0,QUICK-Stop,Horst Kloss,Accounting Manager,Taucherstraße 10,Cunewalde,01307,Germany,568.0
101,10285,53,26.2,36,0.2,QUICK,1,1996-08-20,1996-09-17,1996-08-26,76.83,QUICK-Stop,Taucherstraße 10,Cunewalde,Germany,1996,1996-08,Perth Pasties,24,6,48 pieces,32.8,0,0,0,1,QUICK-Stop,Horst Kloss,Accounting Manager,Taucherstraße 10,Cunewalde,01307,Germany,923.1999999999999
102,10286,35,14.4,100,0.0,QUICK,8,1996-08-21,1996-09-18,1996-08-30,229.24,QUICK-Stop,Taucherstraße 10,Cunewalde,Germany,1996,1996-08,Steeleye Stout,16,1,24 - 12 oz bottles,18.0,20,0,15,0,QUICK-Stop,Horst Kloss,Accounting Manager,Taucherstraße 10,Cunewalde,01307,Germany,1440.0
103,10286,62,39.4,40,0.0,QUICK,8,1996-08-21,1996-09-18,1996-08-30,229.24,QUICK-Stop,Taucherstraße 10,Cunewalde,Germany,1996,1996-08,Tarte au sucre,29,3,48 pies,49.3,17,0,0,0,QUICK-Stop,Horst Kloss,Accounting Manager,Taucherstraße 10,Cunewalde,01307,Germany,1576.0
104,10287,16,13.9,40,0.15,RICAR,8,1996-08-22,1996-09-19,1996-08-28,12.76,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,Brazil,1996,1996-08,Pavlova,7,3,32 - 500 g boxes,17.45,29,0,10,0,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,"Av. Copacabana, 267",Rio de Janeiro,02389-890,Brazil,541.0
105,10287,34,11.2,20,0.0,RICAR,8,1996-08-22,1996-09-19,1996-08-28,12.76,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,Brazil,1996,1996-08,Sasquatch Ale,16,1,24 - 12 oz bottles,14.0,111,0,15,0,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,"Av. Copacabana, 267",Rio de Janeiro,02389-890,Brazil,224.0
106,10287,46,9.6,15,0.15,RICAR,8,1996-08-22,1996-09-19,1996-08-28,12.76,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,Brazil,1996,1996-08,Spegesild,21,8,4 - 450 g glasses,12.0,95,0,0,0,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,"Av. Copacabana, 267",Rio de Janeiro,02389-890,Brazil,129.0
107,10288,54,5.9,10,0.1,REGGC,4,1996-08-23,1996-09-20,1996-09-03,7.45,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,Italy,1996,1996-08,Tourtière,25,6,16 pies,7.45,21,0,10,0,Reggiani Caseifici,Maurizio Moroni,Sales Associate,Strada Provinciale 124,Reggio Emilia,42100,Italy,49.0
108,10288,68,10.0,3,0.1,REGGC,4,1996-08-23,1996-09-20,1996-09-03,7.45,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,Italy,1996,1996-08,Scottish Longbreads,8,3,10 boxes x 8 pieces,12.5,6,10,15,0,Reggiani Caseifici,Maurizio Moroni,Sales Associate,Strada Provinciale 124,Reggio Emilia,42100,Italy,20.0
109,10289,3,8.0,30,0.0,BSBEV,7,1996-08-26,1996-09-23,1996-08-28,22.77,B's Beverages,Fauntleroy Circus,London,UK,1996,1996-08,Aniseed Syrup,1,2,12 - 550 ml bottles,10.0,13,70,25,0,B's Beverages,Victoria Ashworth,Sales Representative,Fauntleroy Circus,London,EC2 5NT,UK,240.0
110,10289,64,26.6,9,0.0,BSBEV,7,1996-08-26,1996-09-23,1996-08-28,22.77,B's Beverages,Fauntleroy Circus,London,UK,1996,1996-08,Wimmers gute Semmelknödel,12,5,20 bags x 4 pieces,33.25,22,80,30,0,B's Beverages,Victoria Ashworth,Sales Representative,Fauntleroy Circus,London,EC2 5NT,UK,239.4
111,10290,5,17.0,20,0.0,COMMI,8,1996-08-27,1996-09-24,1996-09-03,79.7,Comércio Mineiro,"Av. dos Lusíadas, 23",Sao Paulo,Brazil,1996,1996-08,Chef Anton's Gumbo Mix,2,2,36 boxes,21.35,0,0,0,1,Comércio Mineiro,Pedro Afonso,Sales Associate,"Av. dos Lusíadas, 23",Sao Paulo,05432-043,Brazil,340.0
112,10290,29,99.0,15,0.0,COMMI,8,1996-08-27,1996-09-24,1996-09-03,79.7,Comércio Mineiro,"Av. dos Lusíadas, 23",Sao Paulo,Brazil,1996,1996-08,Thüringer Rostbratwurst,12,6,50 bags x 30 sausgs.,123.79,0,0,0,1,Comércio Mineiro,Pedro Afonso,Sales Associate,"Av. dos Lusíadas, 23",Sao Paulo,05432-043,Brazil,1485.0
113,10290,49,16.0,15,0.0,COMMI,8,1996-08-27,1996-09-24,1996-09-03,79.7,Comércio Mineiro,"Av. dos Lusíadas, 23",Sao Paulo,Brazil,1996,1996-08,Maxilaku,23,3,24 - 50 g pkgs.,20.0,10,60,15,0,Comércio Mineiro,Pedro Afonso,Sales Associate,"Av. dos Lusíadas, 23",Sao Paulo,05432-043,Brazil,240.0
114,10290,77,10.4,10,0.0,COMMI,8,1996-08-27,1996-09-24,1996-09-03,79.7,Comércio Mineiro,"Av. dos Lusíadas, 23",Sao Paulo,Brazil,1996,1996-08,Original Frankfurter grüne Soße,12,2,12 boxes,13.0,32,0,15,0,Comércio Mineiro,Pedro Afonso,Sales Associate,"Av. dos Lusíadas, 23",Sao Paulo,05432-043,Brazil,104.0
115,10291,13,4.8,20,0.1,QUEDE,6,1996-08-27,1996-09-24,1996-09-04,6.4,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,Brazil,1996,1996-08,Konbu,6,8,2 kg box,6.0,24,0,5,0,Que Delícia,Bernardo Batista,Accounting Manager,"Rua da Panificadora, 12",Rio de Janeiro,02389-673,Brazil,86.0
116,10291,44,15.5,24,0.1,QUEDE,6,1996-08-27,1996-09-24,1996-09-04,6.4,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,Brazil,1996,1996-08,Gula Malacca,20,2,20 - 2 kg bags,19.45,27,0,15,0,Que Delícia,Bernardo Batista,Accounting Manager,"Rua da Panificadora, 12",Rio de Janeiro,02389-673,Brazil,362.0
117,10291,51,42.4,2,0.1,QUEDE,6,1996-08-27,1996-09-24,1996-09-04,6.4,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,Brazil,1996,1996-08,Manjimup Dried Apples,24,7,50 - 300 g pkgs.,53.0,20,0,10,0,Que Delícia,Bernardo Batista,Accounting Manager,"Rua da Panificadora, 12",Rio de Janeiro,02389-673,Brazil,74.8
118,10292,20,64.8,20,0.0,TRADH,1,1996-08-28,1996-09-25,1996-09-02,1.35,Tradiçao Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,Brazil,1996,1996-08,Sir Rodney's Marmalade,8,3,30 gift boxes,81.0,40,0,0,0,Tradição Hipermercados,Anabela Domingues,Sales Representative,"Av. Inês de Castro, 414",Sao Paulo,05634-030,Brazil,1296.0
119,10293,18,50.0,12,0.0,TORTU,1,1996-08-29,1996-09-26,1996-09-11,21.18,Tortuga Restaurante,Avda. Azteca 123,México D.F.,Mexico,1996,1996-08,Carnarvon Tigers,7,8,16 kg pkg.,62.5,42,0,0,0,Tortuga Restaurante,Miguel Angel Paolino,Owner,Avda. Azteca 123,México D.F.,05033,Mexico,600.0
120,10293,24,3.6,10,0.0,TORTU,1,1996-08-29,1996-09-26,1996-09-11,21.18,Tortuga Restaurante,Avda. Azteca 123,México D.F.,Mexico,1996,1996-08,Guaraná Fantástica,10,1,12 - 355 ml cans,4.5,20,0,0,1,Tortuga Restaurante,Miguel Angel Paolino,Owner,Avda. Azteca 123,México D.F.,05033,Mexico,36.0
121,10293,63,35.1,5,0.0,TORTU,1,1996-08-29,1996-09-26,1996-09-11,21.18,Tortuga Restaurante,Avda. Azteca 123,México D.F.,Mexico,1996,1996-08,Vegie-spread,7,2,15 - 625 g jars,43.9,24,0,5,0,Tortuga Restaurante,Miguel Angel Paolino,Owner,Avda. Azteca 123,México D.F.,05033,Mexico,175.5
122,10293,75,6.2,6,0.0,TORTU,1,1996-08-29,1996-09-26,1996-09-11,21.18,Tortuga Restaurante,Avda. Azteca 123,México D.F.,Mexico,1996,1996-08,Rhönbräu Klosterbier,12,1,24 - 0.5 l bottles,7.75,125,0,25,0,Tortuga Restaurante,Miguel Angel Paolino,Owner,Avda. Azteca 123,México D.F.,05033,Mexico,37.2
123,10294,1,14.4,18,0.0,RATTC,4,1996-08-30,1996-09-27,1996-09-05,147.26,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,USA,1996,1996-08,Chai,8,1,10 boxes x 30 bags,18.0,39,0,10,1,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,2817 Milton Dr.,Albuquerque,87110,USA,259.2
124,10294,17,31.2,15,0.0,RATTC,4,1996-08-30,1996-09-27,1996-09-05,147.26,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,USA,1996,1996-08,Alice Mutton,7,6,20 - 1 kg tins,39.0,0,0,0,1,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,2817 Milton Dr.,Albuquerque,87110,USA,468.0
125,10294,43,36.8,15,0.0,RATTC,4,1996-08-30,1996-09-27,1996-09-05,147.26,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,USA,1996,1996-08,Ipoh Coffee,20,1,16 - 500 g tins,46.0,17,10,25,0,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,2817 Milton Dr.,Albuquerque,87110,USA,552.0
126,10294,60,27.2,21,0.0,RATTC,4,1996-08-30,1996-09-27,1996-09-05,147.26,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,USA,1996,1996-08,Camembert Pierrot,28,4,15 - 300 g rounds,34.0,19,0,0,0,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,2817 Milton Dr.,Albuquerque,87110,USA,571.1999999999999
127,10294,75,6.2,6,0.0,RATTC,4,1996-08-30,1996-09-27,1996-09-05,147.26,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,USA,1996,1996-08,Rhönbräu Klosterbier,12,1,24 - 0.5 l bottles,7.75,125,0,25,0,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,2817 Milton Dr.,Albuquerque,87110,USA,37.2
128,10295,56,30.4,4,0.0,VINET,2,1996-09-02,1996-09-30,1996-09-10,1.15,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,France,1996,1996-09,Gnocchi di nonna Alice,26,5,24 - 250 g pkgs.,38.0,21,10,30,0,Vins et alcools Chevalier,Paul Henriot,Accounting Manager,59 rue de l'Abbaye,Reims,51100,France,121.6
129,10296,11,16.8,12,0.0,LILAS,6,1996-09-03,1996-10-01,1996-09-11,0.12,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Venezuela,1996,1996-09,Queso Cabrales,5,4,1 kg pkg.,21.0,22,30,30,0,LILA-Supermercado,Carlos González,Accounting Manager,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,3508,Venezuela,201.60000000000002
130,10296,16,13.9,30,0.0,LILAS,6,1996-09-03,1996-10-01,1996-09-11,0.12,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Venezuela,1996,1996-09,Pavlova,7,3,32 - 500 g boxes,17.45,29,0,10,0,LILA-Supermercado,Carlos González,Accounting Manager,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,3508,Venezuela,417.0
131,10296,69,28.8,15,0.0,LILAS,6,1996-09-03,1996-10-01,1996-09-11,0.12,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Venezuela,1996,1996-09,Gudbrandsdalsost,15,4,10 kg pkg.,36.0,26,0,15,0,LILA-Supermercado,Carlos González,Accounting Manager,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,3508,Venezuela,432.0
132,10297,39,14.4,60,0.0,BLONP,5,1996-09-04,1996-10-16,1996-09-10,5.74,Blondel père et fils,"24, place Kléber",Strasbourg,France,1996,1996-09,Chartreuse verte,18,1,750 cc per bottle,18.0,69,0,5,0,Blondesddsl père et fils,Frédérique Citeaux,Marketing Manager,"24, place Kléber",Strasbourg,67000,France,864.0
133,10297,72,27.8,20,0.0,BLONP,5,1996-09-04,1996-10-16,1996-09-10,5.74,Blondel père et fils,"24, place Kléber",Strasbourg,France,1996,1996-09,Mozzarella di Giovanni,14,4,24 - 200 g pkgs.,34.8,14,0,0,0,Blondesddsl père et fils,Frédérique Citeaux,Marketing Manager,"24, place Kléber",Strasbourg,67000,France,556.0
134,10298,2,15.2,40,0.0,HUNGO,6,1996-09-05,1996-10-03,1996-09-11,168.22,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Ireland,1996,1996-09,Chang,1,1,24 - 12 oz bottles,19.0,17,40,25,1,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,8 Johnstown Road,Cork,,Ireland,608.0
135,10298,36,15.2,40,0.25,HUNGO,6,1996-09-05,1996-10-03,1996-09-11,168.22,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Ireland,1996,1996-09,Inlagd Sill,17,8,24 - 250 g  jars,19.0,112,0,20,0,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,8 Johnstown Road,Cork,,Ireland,583.0
136,10298,59,44.0,30,0.25,HUNGO,6,1996-09-05,1996-10-03,1996-09-11,168.22,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Ireland,1996,1996-09,Raclette Courdavault,28,4,5 kg pkg.,55.0,79,0,0,0,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,8 Johnstown Road,Cork,,Ireland,1295.0
137,10298,62,39.4,15,0.0,HUNGO,6,1996-09-05,1996-10-03,1996-09-11,168.22,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Ireland,1996,1996-09,Tarte au sucre,29,3,48 pies,49.3,17,0,0,0,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,8 Johnstown Road,Cork,,Ireland,591.0
138,10299,19,7.3,15,0.0,RICAR,4,1996-09-06,1996-10-04,1996-09-13,29.76,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,Brazil,1996,1996-09,Teatime Chocolate Biscuits,8,3,10 boxes x 12 pieces,9.2,25,0,5,0,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,"Av. Copacabana, 267",Rio de Janeiro,02389-890,Brazil,109.5
139,10299,70,12.0,20,0.0,RICAR,4,1996-09-06,1996-10-04,1996-09-13,29.76,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,Brazil,1996,1996-09,Outback Lager,7,1,24 - 355 ml bottles,15.0,15,10,30,0,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,"Av. Copacabana, 267",Rio de Janeiro,02389-890,Brazil,240.0
140,10300,66,13.6,30,0.0,MAGAA,2,1996-09-09,1996-10-07,1996-09-18,17.68,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,Italy,1996,1996-09,Louisiana Hot Spiced Okra,2,2,24 - 8 oz jars,17.0,4,100,20,0,Magazzini Alimentari Riuniti,Giovanni Rovelli,Marketing Manager,Via Ludovico il Moro 22,Bergamo,24100,Italy,408.0
141,10300,68,10.0,20,0.0,MAGAA,2,1996-09-09,1996-10-07,1996-09-18,17.68,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,Italy,1996,1996-09,Scottish Longbreads,8,3,10 boxes x 8 pieces,12.5,6,10,15,0,Magazzini Alimentari Riuniti,Giovanni Rovelli,Marketing Manager,Via Ludovico il Moro 22,Bergamo,24100,Italy,200.0
142,10301,40,14.7,10,0.0,WANDK,8,1996-09-09,1996-10-07,1996-09-17,45.08,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,Germany,1996,1996-09,Boston Crab Meat,19,8,24 - 4 oz tins,18.4,123,0,30,0,Die Wandernde Kuh,Rita Müller,Sales Representative,Adenauerallee 900,Stuttgart,70563,Germany,147.0
143,10301,56,30.4,20,0.0,WANDK,8,1996-09-09,1996-10-07,1996-09-17,45.08,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,Germany,1996,1996-09,Gnocchi di nonna Alice,26,5,24 - 250 g pkgs.,38.0,21,10,30,0,Die Wandernde Kuh,Rita Müller,Sales Representative,Adenauerallee 900,Stuttgart,70563,Germany,608.0
144,10302,17,31.2,40,0.0,SUPRD,4,1996-09-10,1996-10-08,1996-10-09,6.27,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,Belgium,1996,1996-09,Alice Mutton,7,6,20 - 1 kg tins,39.0,0,0,0,1,Suprêmes délices,Pascale Cartrain,Accounting Manager,"Boulevard Tirou, 255",Charleroi,B-6000,Belgium,1248.0
145,10302,28,36.4,28,0.0,SUPRD,4,1996-09-10,1996-10-08,1996-10-09,6.27,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,Belgium,1996,1996-09,Rössle Sauerkraut,12,7,25 - 825 g cans,45.6,26,0,0,1,Suprêmes délices,Pascale Cartrain,Accounting Manager,"Boulevard Tirou, 255",Charleroi,B-6000,Belgium,1019.1999999999999
